time,x,y,z,qx,qy,qz,qw
1036.5345756,0.0908854976296425,-0.0574050508439541,0.906524658203125,NaN,NaN,NaN,NaN
1036.5512006,0.0958116725087166,-0.0530041716992855,0.903921604156494,NaN,NaN,NaN,NaN
1036.5595013,0.0981458351016045,-0.0507915616035461,0.9024418592453,NaN,NaN,NaN,NaN
1036.5761737,0.102467879652977,-0.0468566790223122,0.899183392524719,NaN,NaN,NaN,NaN
1036.5928536,0.106280200183392,-0.0438309609889984,0.895266771316528,NaN,NaN,NaN,NaN
1036.6094692,0.109923273324966,-0.0416368693113327,0.891048669815063,NaN,NaN,NaN,NaN
1036.6261577,0.113513924181461,-0.0399617440998554,0.886678338050842,NaN,NaN,NaN,NaN
1036.6428248,0.116971559822559,-0.0384231433272362,0.882081270217896,NaN,NaN,NaN,NaN
1036.6595381,0.119972482323647,-0.0367451459169388,0.876568615436554,NaN,NaN,NaN,NaN
1036.6678791,0.121323749423027,-0.0358885861933231,0.87369704246521,NaN,NaN,NaN,NaN
1036.684501,0.123692914843559,-0.034490492194891,0.86772757768631,NaN,NaN,NaN,NaN
1036.7011831,0.12591877579689,-0.0337414182722569,0.861575305461884,NaN,NaN,NaN,NaN
1036.717873,0.128175795078278,-0.0333803705871105,0.855492651462555,NaN,NaN,NaN,NaN
1036.7344118,0.130408868193626,-0.0328910984098911,0.849369168281555,NaN,NaN,NaN,NaN
1036.7511484,0.132436633110046,-0.0320775210857391,0.843043267726898,NaN,NaN,NaN,NaN
1036.7677911,0.134120389819145,-0.0311754252761602,0.836319327354431,NaN,NaN,NaN,NaN
1036.7761216,0.134821385145187,-0.0307866372168064,0.832912027835846,NaN,NaN,NaN,NaN
1036.7927807,0.136100903153419,-0.0303112249821424,0.82604855298996,NaN,NaN,NaN,NaN
1036.8094181,0.137434706091881,-0.0301507506519556,0.81938111782074,NaN,NaN,NaN,NaN
1036.8261162,0.138981878757477,-0.0299939345568419,0.812873780727386,NaN,NaN,NaN,NaN
1036.8427835,0.140809163451195,-0.0296087637543678,0.806674659252167,NaN,NaN,NaN,NaN
1036.8594359,0.1430524289608,-0.0285770352929831,0.800647675991058,NaN,NaN,NaN,NaN
1036.8761087,0.14601331949234,-0.0265542175620794,0.794906497001648,NaN,NaN,NaN,NaN
1036.8844902,0.147733464837074,-0.0252699218690395,0.792229115962982,NaN,NaN,NaN,NaN
1036.9012686,0.15134796500206,-0.0226210299879313,0.787097215652466,NaN,NaN,NaN,NaN
1036.9178425,0.154617071151733,-0.0204925425350666,0.782024681568146,NaN,NaN,NaN,NaN
1036.9344734,0.157398030161858,-0.0192366801202297,0.777005851268768,NaN,NaN,NaN,NaN
1036.9511811,0.159921869635582,-0.0185369793325663,0.7723228931427,NaN,NaN,NaN,NaN
1036.9679393,0.162846609950066,-0.0176805313676596,0.76839804649353,NaN,NaN,NaN,NaN
1036.97615,0.164523288607597,-0.0168385300785303,0.766941547393799,NaN,NaN,NaN,NaN
1036.9927894,0.168098568916321,-0.0143118184059858,0.765545904636383,NaN,NaN,NaN,NaN
1037.0094951,0.171610340476036,-0.0103985983878374,0.762443780899048,NaN,NaN,NaN,NaN
1037.0261587,0.174536377191544,-0.00497776223346591,0.76070636510849,NaN,NaN,NaN,NaN
1037.0428025,0.176093384623528,0.00203956128098071,0.760122060775757,NaN,NaN,NaN,NaN
1037.0594826,0.175612390041351,0.00998154375702143,0.759964287281036,NaN,NaN,NaN,NaN
1037.076115,0.172722145915031,0.0185710098594427,0.759512722492218,NaN,NaN,NaN,NaN
1037.092835,0.167476043105125,0.0274519491940737,0.758984565734863,NaN,NaN,NaN,NaN
1037.101142,0.164082869887352,0.0317530781030655,0.758724749088287,NaN,NaN,NaN,NaN
1037.1177603,0.156186014413834,0.0392646566033363,0.756652355194092,NaN,NaN,NaN,NaN
1037.1343823,0.147417023777962,0.0446664094924927,0.757474422454834,NaN,NaN,NaN,NaN
1037.1513032,0.139103621244431,0.0465948432683945,0.75744503736496,NaN,NaN,NaN,NaN
1037.1680581,0.131906941533089,0.0452150404453278,0.758161544799805,NaN,NaN,NaN,NaN
1037.1845974,0.125310331583023,0.0413139089941978,0.759144008159637,NaN,NaN,NaN,NaN
1037.2011992,0.118656575679779,0.0354080647230148,0.760248959064484,NaN,NaN,NaN,NaN
1037.2095393,0.115180715918541,0.0315627381205559,0.760687410831451,NaN,NaN,NaN,NaN
1037.226175,0.107647351920605,0.0222630705684423,0.761637806892395,NaN,NaN,NaN,NaN
1037.2428063,0.0988293662667274,0.0114753488451242,0.762347459793091,NaN,NaN,NaN,NaN
1037.2595212,0.0885557159781456,0.000590611016377807,0.763325035572052,NaN,NaN,NaN,NaN
1037.2761418,0.0771493092179298,-0.0092236902564764,0.764565110206604,NaN,NaN,NaN,NaN
1037.292767,0.0650242567062378,-0.0174627285450697,0.765847444534302,NaN,NaN,NaN,NaN
1037.3012161,0.0588389188051224,-0.0210021510720253,0.76649796962738,NaN,NaN,NaN,NaN
1037.3177751,0.0467699058353901,-0.0268183387815952,0.767902255058289,NaN,NaN,NaN,NaN
1037.334422,0.0359287410974503,-0.0306308418512344,0.769732058048248,NaN,NaN,NaN,NaN
1037.3510738,0.0269450712949038,-0.0322454310953617,0.771771192550659,NaN,NaN,NaN,NaN
1037.3677677,0.019694983959198,-0.032011654227972,0.773762881755829,NaN,NaN,NaN,NaN
1037.3844475,0.0137686030939221,-0.0304404739290476,0.775567829608917,NaN,NaN,NaN,NaN
1037.4011824,0.00901835598051548,-0.0284141954034567,0.777623772621155,NaN,NaN,NaN,NaN
1037.4094618,0.00699107348918915,-0.0271599423140287,0.778433263301849,NaN,NaN,NaN,NaN
1037.4261111,0.00354376365430653,-0.0245901867747307,0.779789865016937,NaN,NaN,NaN,NaN
1037.4427635,0.000826655654236674,-0.0223189014941454,0.781247854232788,NaN,NaN,NaN,NaN
1037.4594267,-0.00146898871753365,-0.0206814371049404,0.782058000564575,NaN,NaN,NaN,NaN
1037.4761296,-0.00313475914299488,-0.0196852516382933,0.782764613628387,NaN,NaN,NaN,NaN
1037.4927857,-0.00383540918119252,-0.0191000699996948,0.783165276050568,NaN,NaN,NaN,NaN
1037.509469,-0.00316586438566446,-0.0188891869038343,0.783865094184875,NaN,NaN,NaN,NaN
1037.5178126,-0.00241207331418991,-0.0189089812338352,0.78411203622818,NaN,NaN,NaN,NaN
1037.5344431,-0.000190667808055878,-0.019085057079792,0.784697294235229,NaN,NaN,NaN,NaN
1037.551151,0.00265125348232687,-0.0194980725646019,0.784739375114441,NaN,NaN,NaN,NaN
1037.5677771,0.00613353820517659,-0.0202703140676022,0.784917414188385,NaN,NaN,NaN,NaN
1037.5844024,0.00999923795461655,-0.0210364311933517,0.784241914749146,NaN,NaN,NaN,NaN
1037.601136,0.0141973402351141,-0.021884648129344,0.783741295337677,NaN,NaN,NaN,NaN
1037.6094105,0.0163787510246038,-0.0222829952836037,0.783358931541443,NaN,NaN,NaN,NaN
1037.6261034,0.0208998713642359,-0.0232333783060312,0.782298624515533,NaN,NaN,NaN,NaN
1037.642773,0.0258619673550129,-0.0245476681739092,0.781521618366241,NaN,NaN,NaN,NaN
1037.6594006,0.0313836000859737,-0.026044275611639,0.780808985233307,NaN,NaN,NaN,NaN
1037.6760759,0.0373004227876663,-0.0273259021341801,0.780061423778534,NaN,NaN,NaN,NaN
1037.6927151,0.0434187240898609,-0.0280725751072168,0.779005646705627,NaN,NaN,NaN,NaN
1037.7094067,0.0501993298530579,-0.0281026065349579,0.777931988239288,NaN,NaN,NaN,NaN
1037.7177573,0.0539860501885414,-0.0277970731258392,0.777488470077515,NaN,NaN,NaN,NaN
1037.7344055,0.0624296739697456,-0.0263333544135094,0.776919782161713,NaN,NaN,NaN,NaN
1037.7511342,0.071654200553894,-0.0232456475496292,0.776694595813751,NaN,NaN,NaN,NaN
1037.7677682,0.0808427557349205,-0.0185626316815615,0.776136696338654,NaN,NaN,NaN,NaN
1037.7845627,0.0896255671977997,-0.0128919100388885,0.775276243686676,NaN,NaN,NaN,NaN
1037.8012018,0.0982544049620628,-0.00635143462568521,0.774442613124847,NaN,NaN,NaN,NaN
1037.8177768,0.10692185908556,0.000763044925406575,0.774033904075623,NaN,NaN,NaN,NaN
1037.8262522,0.111256308853626,0.00426606787368655,0.774012386798859,NaN,NaN,NaN,NaN
1037.8427178,0.119866535067558,0.0104523906484246,0.774183213710785,NaN,NaN,NaN,NaN
1037.8594394,0.12829701602459,0.0146985482424498,0.774007618427277,NaN,NaN,NaN,NaN
1037.8760905,0.137005507946014,0.0166923049837351,0.773725628852844,NaN,NaN,NaN,NaN
1037.8928441,0.146273106336594,0.0165132321417332,0.773789167404175,NaN,NaN,NaN,NaN
1037.9094913,0.156033992767334,0.0148161230608821,0.774244010448456,NaN,NaN,NaN,NaN
1037.9261656,0.165530771017075,0.0121184941381216,0.775029361248016,NaN,NaN,NaN,NaN
1037.9344582,0.169889330863953,0.0099535146728158,0.775571942329407,NaN,NaN,NaN,NaN
